rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
2921,7:44.31,,Adel MECHAAL,1990-12-05,ESP,4,"Reggie Lewis Center, Boston, MA (USA) (i)",2018-02-10,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.31,USA,27.0,2018
2921,7:44.31,,Abebe DINKESA,1984-03-06,ETH,5,"Schleyer Halle, Stuttgart (GER) (i)",2006-02-04,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.31,GER,21.0,2006
2921,7:44.31,,Yobes ONDIEKI,1961-02-21,KEN,2,Köln (GER),1988-08-21,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.31,GER,27.0,1988
2921,7:44.31,,John MAYOCK,1970-10-26,GBR,6,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-09,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.31,FRA,26.0,1997
2921,7:44.31,,Fernando Daniel MARTÍNEZ,1993-05-30,MEX,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2020-02-15,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.31,USA,26.0,2020
2926,7:44.32,,Ali Abdallah AFRINGI,1982-11-02,ERI,6,Naimette-Xhovémont (BEL),2006-07-19,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.32,BEL,23.0,2006
2926,7:44.32,,Günther WEIDLINGER,1978-04-05,AUT,2,Stockholm (SWE) (i),2005-02-15,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.32,SWE,26.0,2005
2928,7:44.33,,Paul BITOK,1970-06-26,KEN,1,"Olympiastadion, Berlin (GER)",2001-08-31,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,GER,31.0,2001
2928,7:44.33,,Olin HACKER,1997-05-21,USA,10,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2025-02-22,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,USA,27.0,2025
2928,7:44.33,,Jonathan Muia NDIKU,1991-09-18,KEN,11,"Stade Charléty, Paris (FRA)",2017-07-01,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,FRA,25.0,2017
2928,7:44.33,,Tim VERBAANDERT,2000-07-17,NED,6f1,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",2023-02-11,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,FRA,22.0,2023
2928,7:44.33,,Mohad ABDIKADAR SHEIK ALI,1993-06-12,ITA,7,"Stadio Quercia, Rovereto (ITA)",2023-09-06,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,ITA,30.0,2023
2928,7:44.33,,Sergio SÁNCHEZ,1982-10-01,ESP,3h1,"Aspire Dome, Doha (QAT) (i)",2010-03-12,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,QAT,27.0,2010
2928,7:44.33,,Nick ROSE,1951-12-30,GBR,1,Lausanne (SUI),1977-08-07,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,SUI,25.0,1977
2928,7:44.33,,Philip BARKUTWO,1966-10-06,KEN,1,Lappeenranta (FIN),1992-08-16,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.33,FIN,25.0,1992
2936,7:44.34,,Maxime CHAUMETON,2000-07-12,RSA,3,"Stadio Zecchini, Grosseto (ITA)",2023-05-27,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.34,ITA,22.0,2023
2936,7:44.34,,Adil KAOUCH,1979-01-01,MAR,1,Gateshead (GBR),1999-06-27,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.34,GBR,20.0,1999
2936,7:44.34,,Ismail SGHYR,1972-03-16,MAR,6,Narbonne (FRA),1994-06-19,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.34,FRA,22.0,1994
2936,7:44.34,,Julian OAKLEY,1993-06-23,NZL,1f1,"Boston, MA (USA) (i)",2017-12-16,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.34,USA,24.0,2017
2936,7:44.34,,Gert-Jan LIEFERS,1978-09-26,NED,6,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.34,GBR,24.0,2003
2936,7:44.34,,Abdellah BÉHAR,1963-07-05,FRA,7,Hechtel (BEL),1992-07-18,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.34,BEL,29.0,1992
2942,7:44.35,,Willy POLLEUNIS,1947-12-27,BEL,3,Köln (GER),1976-09-01,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.35,GER,28.0,1976
2942,7:44.35,,Edwin KIPKORIR,1989-09-03,KEN,2,Gent (BEL) (i),2009-02-08,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.35,BEL,19.0,2009
2944,7:44.36,,Brahim LAHLAFI,1968-04-15,MAR,5,Doha (QAT),1998-05-07,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,QAT,30.0,1998
2944,7:44.36,,Paul BITOK,1970-06-26,KEN,1,London (GBR),1995-08-27,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,GBR,25.0,1995
26,7:44.36,,Robert Kipkorir KIPCHUMBA,1984-02-24,KEN,12,"Stade Olympique de la Pontaise, Lausanne (SUI)",2001-07-04,1150.0,3000-metres,middlelong,male,u18,3000-metres,track,464.36,SUI,17.0,2001
193,7:44.36,,Robert Kipkorir KIPCHUMBA,1984-02-24,KEN,12,"Stade Olympique de la Pontaise, Lausanne (SUI)",2001-07-04,1150.0,3000-metres,middlelong,male,u20,3000-metres,track,464.36,SUI,17.0,2001
2944,7:44.36,,Sydney MAREE,1956-09-09,USA,1,Victoria (CAN),1988-06-08,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,CAN,31.0,1988
2944,7:44.36,,Robert Kipkorir KIPCHUMBA,1984-02-24,KEN,12,"Stade Olympique de la Pontaise, Lausanne (SUI)",2001-07-04,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,SUI,17.0,2001
2944,7:44.36,,Daniel KOMEN,1976-05-17,KEN,7,Doha (QAT),2002-05-15,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,QAT,26.0,2002
2944,7:44.36,,Ben TRUE,1985-12-29,USA,7,"Sports Park Mladost, Zagreb (CRO)",2017-08-29,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,CRO,31.0,2017
2944,7:44.36,,Stewart MCSWEYN,1995-06-01,AUS,2,"Lakeside Stadium, Melbourne (AUS)",2023-02-23,1150.0,3000-metres,middlelong,male,senior,3000-metres,track,464.36,AUS,27.0,2023
2951,7:44.37,,Maximilian THORWIRTH,1995-01-09,GER,12,"Sports Park Mladost, Zagreb (CRO)",2023-09-10,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.37,CRO,28.0,2023
2951,7:44.37,,Daham Najim BASHIR,1979-11-08,QAT,1,Torino (ITA),2004-06-04,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.37,ITA,24.0,2004
2951,7:44.37,,Dino SEFIR,1988-05-28,ETH,2,Sotteville-lès-Rouen (FRA),2009-07-05,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.37,FRA,21.0,2009
2954,7:44.39,,Dominique BOUCHARD,1963-02-04,FRA,1,Marseille (FRA),1985-06-19,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.39,FRA,22.0,1985
2954,7:44.39,,Massimo PEGORETTI,1974-07-16,ITA,2,Genova (ITA) (i),1997-02-23,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.39,ITA,22.0,1997
2954,7:44.39,,Leshane YEGEZU,1985-10-06,ETH,3,Naimette-Xhovémont (BEL),2007-07-25,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.39,BEL,21.0,2007
2954,7:44.39,,Daniel Lemashon SALEL,1990-12-11,KEN,9,"Stade de France, Paris-St-Denis (FRA)",2009-07-17,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.39,FRA,18.0,2009
2954,7:44.39,,Albert ROP,1992-07-17,BRN,6,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2018-02-06,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.39,GER,25.0,2018
2954,7:44.39,,Ouassim OUMAIZ,1999-03-30,ESP,7,"Gallur, Madrid (ESP) (i)",2020-02-21,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.39,ESP,20.0,2020
194,7:44.39,,Daniel Lemashon SALEL,1990-12-11,KEN,9,"Stade de France, Paris-St-Denis (FRA)",2009-07-17,1149.0,3000-metres,middlelong,male,u20,3000-metres,track,464.39,FRA,18.0,2009
2960,7:44.4h,,Jos HERMENS,1950-01-08,NED,5,Oslo (NOR),1974-07-04,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,NOR,24.0,1974
2960,7:44.40,,Salah EL GHAZI,1975-11-02,MAR,3,Gent (BEL) (i),1996-02-07,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,BEL,20.0,1996
2960,7:44.4h,,Benjamin JIPCHO,1943-03-01,KEN,1,Oslo (NOR),1973-07-05,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,NOR,30.0,1973
2960,7:44.40,,Colin REITZ,1960-04-06,GBR,6,Oslo (NOR),1983-07-09,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,NOR,23.0,1983
2960,7:44.4h,,Rod DIXON,1950-07-13,NZL,1,Stockholm (SWE),1974-07-18,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,SWE,24.0,1974
2960,7:44.40,,Ali SAIDI-SIEF,1978-03-15,ALG,1,Algiers (ALG),2006-06-22,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,ALG,28.0,2006
2960,7:44.40,,Jordan GUSMAN,1994-01-30,MLT,3f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2022-01-30,1174.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,USA,28.0,2022
2960,7:44.40,,Ben TRUE,1985-12-29,USA,1,Dublin (IRL),2012-07-25,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,IRL,26.0,2012
2960,7:44.4h,,Nick ROSE,1951-12-30,GBR,1,Lausanne (SUI),1977-08-03,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.4,SUI,25.0,1977
2969,7:44.41,,Paul BITOK,1970-06-26,KEN,1,"Durham, NC (USA)",1994-08-12,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.41,USA,24.0,1994
2970,7:44.42,,Anthony CAMERIERI,2000-02-29,USA,5f1,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",2025-08-16,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.42,BEL,25.0,2025
2970,7:44.42,,Daniel HULING,1983-07-16,USA,5,Luzern (SUI),2013-07-17,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.42,SUI,30.0,2013
2970,7:44.42,,Mohamed CHOUMASSI,1969-12-02,MAR,7,Nice (FRA),1993-07-21,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.42,FRA,23.0,1993
2973,7:44.43,,Ernest KIMELI,1986-04-27,KEN,10,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.43,BEL,18.0,2004
2973,7:44.43,,Sam PARSONS,1994-06-18,GER,4,Luzern (SUI),2019-07-09,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.43,SUI,25.0,2019
2973,7:44.43,,Florian BREMM,2000-08-14,GER,1,"Fana Stadion, Bergen (NOR)",2025-06-03,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.43,NOR,24.0,2025
195,7:44.43,,Ernest KIMELI,1986-04-27,KEN,10,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,1149.0,3000-metres,middlelong,male,u20,3000-metres,track,464.43,BEL,18.0,2004
2973,7:44.43,,Ben BLANKENSHIP,1988-12-15,USA,8,"Sports Park Mladost, Zagreb (CRO)",2017-08-29,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.43,CRO,28.0,2017
2973,7:44.43,,Samir MOUSSAOUI,1975-05-15,ALG,5,Rieti (ITA),2004-09-05,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.43,ITA,29.0,2004
2978,7:44.45,,Ossama MESLEK,1997-01-08,ITA,4f3,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",2022-02-12,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.45,FRA,25.0,2022
2978,7:44.45,,Oscar CHELIMO,2001-12-12,UGA,6,"Stadion Allmend, Luzern (SUI)",2023-07-20,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.45,SUI,21.0,2023
2978,7:44.45,,James Kwalia C'KURUI,1984-06-12,QAT,5,Rieti (ITA),2008-09-07,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.45,ITA,24.0,2008
2978,7:44.45,,Andrew BUMBALOUGH,1987-03-14,USA,1f2,"Seattle, WA (USA) (i)",2012-03-03,0.0,3000-metres,middlelong,male,senior,3000-metres,track,464.45,USA,24.0,2012
2978,7:44.45,,Mebuki SUZUKI,2001-06-03,JPN,6,"National Stadium, Tokyo (JPN)",2025-05-18,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.45,JPN,23.0,2025
2983,7:44.46,,Kevin SULLIVAN,1974-03-20,CAN,3,"Boston, MA (USA) (i)",2004-01-31,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.46,USA,29.0,2004
2983,7:44.46,,Hugo HAY,1997-03-28,FRA,9,"Letzigrund, Zürich (SUI)",2024-09-05,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.46,SUI,27.0,2024
2983,7:44.46,,Atiq NAAJI,1966-11-21,FRA,7,"Stade Louis II, Monaco (MON)",1994-08-02,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.46,MON,27.0,1994
2983,7:44.46,,Yohan DURAND,1985-05-14,FRA,2,Bordeaux (FRA) (i),2012-01-28,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.46,FRA,26.0,2012
2987,7:44.47,,Jack RAYNER,1995-12-19,AUS,3,"Moselstadion, Trier (GER)",2025-09-02,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.47,GER,29.0,2025
2987,7:44.47,,Josphat Kiprono MENJO,1979-08-20,KEN,8,Madrid (ESP),2005-07-16,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.47,ESP,25.0,2005
2989,7:44.48,,Hagos GEBRHIWET,1994-05-11,ETH,7,"Arena Stade Couvert, Liévin (FRA) (i)",2025-02-13,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.48,FRA,30.0,2025
2989,7:44.48,,Mohamed ISSANGAR,1964-12-12,MAR,3,Edinburgh (GBR),1989-07-07,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.48,GBR,24.0,1989
2989,7:44.48,,Doug PADILLA,1956-10-04,USA,1,Nice (FRA),1987-07-13,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.48,FRA,30.0,1987
2989,7:44.48,,Lee EMANUEL,1985-01-24,GBR,2,"O2 Arena, Praha (CZE) (i)",2015-03-07,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.48,CZE,30.0,2015
2989,7:44.48,,Lawi LALANG,1991-06-15,KEN,1f2,"Seattle, WA (USA) (i)",2012-02-25,0.0,3000-metres,middlelong,male,senior,3000-metres,track,464.48,USA,20.0,2012
2989,7:44.48,,David Kipkoech KISANG,,KEN,2,Pireaus (GRE) (i),1998-02-21,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.48,GRE,,1998
2995,7:44.49,,Jesús ESPAÑA,1978-08-21,ESP,2,Zaragoza (ESP),2009-07-18,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.49,ESP,30.0,2009
2995,7:44.49,,Gennaro DI NAPOLI,1968-03-05,ITA,3,Bellinzona (SUI),1997-08-18,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.49,SUI,29.0,1997
2995,7:44.49,,Sam PARSONS,1994-06-18,GER,6f1,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",2025-08-16,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.49,BEL,31.0,2025
2995,7:44.49,,Daniel GACHARA,1972-12-19,KEN,2,Gateshead (GBR),1999-06-27,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.49,GBR,26.0,1999
2999,7:44.50,,Cole SPROUT,2001-12-03,USA,2f5,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2023-01-28,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,USA,21.0,2023
2999,7:44.50,,Luke KIPKOSGEI,1975-11-27,KEN,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",2002-07-02,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,SUI,26.0,2002
2999,7:44.5h,,Risto ULMALA,1963-05-07,FIN,1,Stockholm (SWE),1991-08-13,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,SWE,28.0,1991
2999,7:44.5h,,Markus RYFFEL,1955-02-05,SUI,1,"Ferry-Dusika-Halle, Wien (AUT) (i)",1979-02-25,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,AUT,24.0,1979
2999,7:44.50,,Leul GEBRESILASE,1992-09-20,ETH,1,Sabadell (ESP) (i),2016-02-19,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,ESP,23.0,2016
2999,7:44.50,,Boniface USISIVU,1974-09-05,KEN,3,Torino (ITA),2000-06-10,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,ITA,25.0,2000
2999,7:44.5h,,Dmitriy DMITRIYEV,1956-03-03,URS,1,Podolsk (URS),1982-06-19,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.5,URS,26.0,1982
3006,7:44.51,,Emiel PUTTEMANS,1947-10-08,BEL,1,"Ahoy, Rotterdam (NED) (i)",1973-03-11,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.51,NED,25.0,1973
3006,7:44.51,,Yobes ONDIEKI,1961-02-21,KEN,1,Madrid (ESP),1989-06-09,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.51,ESP,28.0,1989
3008,7:44.52,,Stephen KIPKORIR,1970-10-24,KEN,2,London (GBR),1995-08-27,1149.0,3000-metres,middlelong,male,senior,3000-metres,track,464.52,GBR,24.0,1995
196,7:44.53,,Sammy KIPKETER,1981-09-29,KEN,3,Gateshead (GBR),1999-06-27,1148.0,3000-metres,middlelong,male,u20,3000-metres,track,464.53,GBR,17.0,1999
3009,7:44.53,,Henry RONO,1952-02-12,KEN,1,Tampere (FIN),1982-06-21,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.53,FIN,30.0,1982
3009,7:44.53,,Sammy KIPKETER,1981-09-29,KEN,3,Gateshead (GBR),1999-06-27,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.53,GBR,17.0,1999
3009,7:44.53,,Martin KEINO,1972-06-20,KEN,4,"Fairfax, VA (USA) (i)",1996-02-24,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.53,USA,23.0,1996
3009,7:44.53,,António LEITÃO,1960-07-22,POR,4,Nice (FRA),1986-07-15,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.53,FRA,25.0,1986
3009,7:44.53,,Chris SOLINSKY,1984-12-05,USA,7,Zagreb (CRO),2008-09-09,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.53,CRO,23.0,2008
3009,7:44.53,,Suldan HASSAN,1998-04-01,SWE,6,"Stadio Quercia, Rovereto (ITA)",2021-08-31,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.53,ITA,23.0,2021
3015,7:44.54,,Million WOLDE,1979-03-17,ETH,5,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-11,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.54,POR,22.0,2001
3015,7:44.54,,Andrey TIKHONOV,1966-12-11,RUS,2,Bratislava (TCH),1992-06-01,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.54,TCH,25.0,1992
3015,7:44.54,,Sydney MAREE,1956-09-09,USA,2,London (GBR),1985-07-20,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.54,GBR,28.0,1985
3018,7:44.55,,Tim HUTCHINGS,1958-12-04,GBR,3,London (GBR),1984-07-13,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.55,GBR,25.0,1984
3018,7:44.55,,Brahim LAHLAFI,1968-04-15,MAR,7,Köln (GER),1990-08-19,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.55,GER,22.0,1990
197,7:44.55,,Ali ABDILMANA,2002-02-17,ETH,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-18,1148.0,3000-metres,middlelong,male,u20,3000-metres,track,464.55,KEN,19.0,2021
3018,7:44.55,,Ali ABDILMANA,2002-02-17,ETH,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-18,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.55,KEN,19.0,2021
3018,7:44.55,,Serhiy LEBID,1975-07-15,UKR,1,Florø (NOR),1998-05-23,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.55,NOR,22.0,1998
3018,7:44.55,,Morhad AMDOUNI,1988-06-21,FRA,1,Metz (FRA) (i),2017-02-12,1173.0,3000-metres,middlelong,male,senior,3000-metres,track,464.55,FRA,28.0,2017
3023,7:44.56,,Enrique MOLINA,1968-02-25,ESP,12,Nice (FRA),2001-07-09,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.56,FRA,33.0,2001
3023,7:44.56,,Melkeneh AZIZE,2005-01-01,ETH,7,"National Stadium, Tokyo (JPN)",2025-05-18,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.56,JPN,20.0,2025
3023,7:44.56,,Juan Luis BARRIOS,1983-06-24,MEX,4,Naimette-Xhovémont (BEL),2008-07-16,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.56,BEL,25.0,2008
3023,7:44.56,,Frank O'MARA,1960-07-17,IRL,2,Oslo (NOR),1989-07-01,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.56,NOR,28.0,1989
3027,7:44.57,,Micah Kemboi KOGO,1986-06-30,KEN,10,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.57,SUI,20.0,2006
3027,7:44.57,,Moses Ndiema KIPSIRO,1986-09-02,UGA,1,Zagreb (CRO),2005-07-11,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.57,CRO,18.0,2005
3027,7:44.57,,Alyan Sultan AL QAHTANI,1971-08-23,KSA,11,Köln (GER),1996-08-16,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.57,GER,25.0,1996
198,7:44.57,,Moses Ndiema KIPSIRO,1986-09-02,UGA,1,Zagreb (CRO),2005-07-11,1148.0,3000-metres,middlelong,male,u20,3000-metres,track,464.57,CRO,18.0,2005
3027,7:44.57,,Evan JAGER,1989-03-08,USA,15,Rieti (ITA),2009-09-06,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.57,ITA,20.0,2009
3031,7:44.58,,Mohammed Ayoub TIOUALI,1991-05-26,BRN,1,"Atletická hala, Ostrava (CZE) (i)",2018-01-25,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.58,CZE,26.0,2018
3031,7:44.58,,Sammy Alex MUTAHI,1989-06-01,KEN,1,"National Indoor Arena, Birmingham (GBR) (i)",2010-02-20,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.58,GBR,20.0,2010
3031,7:44.58,,Joseph KOSGEI,1974-08-25,KEN,4,Torino (ITA),2005-06-03,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.58,ITA,30.0,2005
3031,7:44.58,,Hicham BELLANI,1979-09-15,MAR,7,Doha (QAT),2005-05-13,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.58,QAT,25.0,2005
3031,7:44.58,,Bernard LAGAT,1974-12-12,KEN,4,"Boston, MA (USA) (i)",2004-01-31,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.58,USA,29.0,2004
3036,7:44.59,,Davis KIPLANGAT,1998-07-10,KEN,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2019-06-30,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.59,USA,20.0,2019
3036,7:44.59,,Moses Ndiema KIPSIRO,1986-09-02,UGA,7,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-11,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.59,TUR,25.0,2012
3036,7:44.59,,Abdellah BÉHAR,1963-07-05,FRA,4,"Petrovskiy Stadium, St. Petersburg (RUS)",1998-06-27,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.59,RUS,35.0,1998
3036,7:44.59,,Abrar OSMAN,1994-01-01,ERI,9,"Suhaim bin Hamad Stadium, Doha (QAT)",2015-05-15,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.59,QAT,21.0,2015
3040,7:44.60,,Jack BUCKNER,1961-09-22,GBR,10,Nice (FRA),1991-07-15,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.6,FRA,29.0,1991
3040,7:44.6h,,Emiel PUTTEMANS,1947-10-08,BEL,2,Stockholm (SWE),1974-07-18,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.6,SWE,26.0,1974
3040,7:44.60,,Morgan MCDONALD,1996-04-23,AUS,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.6,USA,24.0,2021
3040,7:44.6h,,Stefano BALDINI,1971-05-25,ITA,1,Tirrenia (ITA),1997-07-26,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.6,ITA,26.0,1997
3040,7:44.60,,David Kirwa CHEPKWONY,1978-12-29,KEN,5,Torino (ITA),2005-06-03,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.6,ITA,26.0,2005
3045,7:44.61,,Said Mohamed EL WARDI,1972-04-19,MAR,8,Athina (GRE),2000-06-28,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.61,GRE,28.0,2000
3045,7:44.61,,Hicham AKANKAM,1998-04-04,MAR,5f3,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",2022-02-12,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.61,FRA,23.0,2022
3045,7:44.61,,James KANGOGO,1985-11-22,KEN,1,Rehlingen (GER),2012-05-28,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.61,GER,26.0,2012
3045,7:44.61,,Moses Mukono LETOYIE,1995-11-27,KEN,4,Sotteville-lès-Rouen (FRA),2013-07-08,1148.0,3000-metres,middlelong,male,senior,3000-metres,track,464.61,FRA,17.0,2013
3045,7:44.61,,Justyn KNIGHT,1996-07-19,CAN,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1172.0,3000-metres,middlelong,male,senior,3000-metres,track,464.61,USA,24.0,2021
