rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1055,42.98,,Germany,,GER,1,"Olympiastadion, Berlin (GER)",2018-09-02,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,GER,,2018
1055,42.98,,Texas,,INT,5,"Hayward Field, Eugene, OR (USA)",2025-06-14,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,USA,,2025
1055,42.98,,Germany,,GER,32,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,CHN,,2025
1055,42.98,,Baylor,,USA,6,"Hayward Field, Eugene, OR (USA)",2024-06-08,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,USA,,2024
1055,42.98,,Canada,,CAN,22,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,BAH,,2024
1055,42.98,,Tennessee,,INT,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2024-03-30,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,USA,,2024
1055,42.98,,HSI,,USA,,"Los Angeles, CA (USA)",2015-04-11,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,USA,,2015
1055,42.98,,Europe,,INT,2,"Le Grand Stade, Marrakech (MAR)",2014-09-13,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,MAR,,2014
1055,42.98,,LSU,,INT,1h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-28,1179,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.98,USA,,2022
1071,42.99,,LG Olympia Dortmund,,GER,1,Stuttgart (GER),2001-06-30,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,GER,,2001
1071,42.99,,Louisiana State,,INT,1,"Austin, TX (USA)",2012-03-31,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2012
1071,42.99,,Australia,,AUS,1,Pietersburg (RSA),2000-03-18,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,RSA,,2000
1071,42.99,,Federal Republic of Germany,,FRG,2h1,"Olympic Stadium, Seoul (KOR)",1988-09-30,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,KOR,,1988
1071,42.99,,Texas A&M,,USA,1h1,"Des Moines, IA (USA)",2011-06-08,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2011
1071,42.99,,Kentucky,,INT,2h2,"Eugene, OR (USA)",2018-06-07,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2018
1071,42.99,,Oregon,,USA,4,"Austin, TX (USA)",2019-06-08,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2019
1071,42.99,,Louisiana State,,INT,1,"Tempe, AZ (USA)",2018-03-24,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2018
1071,42.99,,San Diego St.,,USA,1f2,"Logan, UT (USA)",2017-05-12,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2017
1071,42.99,,Canada,,CAN,2h2,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,RUS,,2013
1071,42.99,,USC,,INT,2f2,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",2021-05-16,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2021
1071,42.99,,Spain,,ESP,1,"Stade Charléty, Paris (FRA)",2023-06-09,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,FRA,,2023
1071,42.99,,Kentucky,,INT,1h3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-27,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2023
1071,42.99,,Florida State,,INT,1h1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-29,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2021
1071,42.99,,Nigeria,,NGR,7f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,BAH,,2015
1071,42.99,,Texas A&M,,USA,1f2,"Manhattan, KS (USA)",2012-05-13,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,USA,,2012
1071,42.99,,Brazil,,BRA,5,"Olympiastadion, Helsinki (FIN)",2005-08-13,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.99,FIN,,2005
1088,43.0,,Bulgaria,,BUL,3,"Olympiastadion, Helsinki (FIN)",1994-08-13,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,FIN,,1994
1088,43.0,,German Democratic Republic,,GDR,1h2,"Olympic Stadium, Montréal (CAN)",1976-07-30,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,CAN,,1976
1088,43.0,,Great Britain & NI,,GBR,8f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,ESP,,2025
1088,43.0,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",2025-05-16,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2025
1088,43.0,,Spain,,ESP,3h1,"Stadio Olimpico, Roma (ITA)",2024-06-11,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,ITA,,2024
1088,43.0,,LSU,,INT,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-17,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2021
1088,43.0,,Texas,,INT,1h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2022
1088,43.0,,Oregon,,INT,2f2,"Potts Field, Boulder, CO (USA)",2024-05-12,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2024
1088,43.0,,Alabama,,INT,5,"Austin, TX (USA)",2019-06-08,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2019
1088,43.0,,Switzerland,,SUI,4,"Olympisch Stadion, Amsterdam (NED)",2016-07-10,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,NED,,2016
1088,43.0,,Canada,,CAN,3,"CIBC, Toronto (CAN)",2015-07-25,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,CAN,,2015
1088,43.0,,Texas A&M,,INT,1sf3,"Eugene, OR (USA)",2015-06-11,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2015
1088,43.0,,MTG Mannheim,,GER,2,Mannheim (GER),2016-07-29,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,GER,,2016
1088,43.0,,USC,,INT,2,"Eugene, OR (USA)",2014-06-14,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2014
1088,43.0,,Texas A&M,,INT,1h3,"Fayetteville, AR (USA)",2014-05-31,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2014
1088,43.0,,South Carolina,,USA,2,"Sacramento, CA (USA)",2005-06-10,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,2005
1088,43.0,,Nigeria,,NGR,3sf1,"Olympic Stadium, Athina (GRE)",1997-08-08,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,GRE,,1997
1088,43.0,,Nigeria,,NGR,4h2,"Olympic Stadium, Athina (GRE)",2004-08-26,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,GRE,,2004
1088,43.0,,Russia,,RUS,1h3,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,1178,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,43.0,USA,,1996
5,43.27,,Germany U20,,GER,1h3,"Stadio Zecchini, Grosseto (ITA)",2017-07-23,1166,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.27,ITA,,2017
6,43.28,,United States U20,,USA,2,"Pascual Guerrero Stadium, Cali (COL)",2022-08-05,1166,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.28,COL,,2022
6,43.28,,Jamaica U20,,JAM,1h1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-04,1166,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.28,COL,,2022
8,43.29,,United States U20,,USA,1,"Eugene, OR (USA)",2006-08-08,1165,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.29,USA,,2006
9,43.38,,United States U20,,USA,1,"Tampa, FL (USA)",1999-07-11,1162,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.38,USA,,1999
10,43.39,,Jamaica U20,,JAM,1,"Estadio Atlético de la VIDENA, Lima (PER)",2024-08-31,1161,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.39,PER,,2024
11,43.4,,Jamaica U20,,JAM,1,"National Stadium, Kingston (JAM)",2002-07-21,1161,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.4,JAM,,2002
12,43.42,,Germany U20,,GER,1,"Kadrioru staadion, Tallinn (EST)",2011-07-24,1160,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.42,EST,,2011
13,43.44,,United States U20,,USA,1,"Croix-Bleue Medavie Stadium, Moncton (CAN)",2010-07-24,1159,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.44,CAN,,2010
13,43.44,,Germany U20,,GER,1,"Stadio Zecchini, Grosseto (ITA)",2017-07-23,1159,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.44,ITA,,2017
13,43.44,,Nigeria U20,,NGR,1,Nairobi (KEN),1987-08-09,1159,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.44,KEN,,1987
16,43.46,,United States U20,,USA,1,"Hayward Field, Eugene, OR (USA)",2014-07-26,1158,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.46,USA,,2014
17,43.48,,German Democratic Republic U20,,GDR,1,"Laurentian University Stadium, Sudbury (CAN)",1988-07-31,1157,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.48,CAN,,1988
18,43.49,,United States U20,,USA,1f,"Chaoyang Sport Center, Beijing (CHN)",2006-08-20,1157,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.49,CHN,,2006
18,43.49,,United States U20,,USA,1,"Stadio Zecchini, Grosseto (ITA)",2004-07-18,1157,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.49,ITA,,2004
20,43.51,,United States U20,,USA,1,San José (CRC),2019-07-20,1156,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.51,CRC,,2019
21,43.52,,United States U20,,USA,1,"Parc des Sports, Annecy (FRA)",1998-08-02,1156,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.52,FRA,,1998
22,43.56,,United States U20,,USA,1h2,"Croix-Bleue Medavie Stadium, Moncton (CAN)",2010-07-23,1154,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.56,CAN,,2010
23,43.62,,Edwin Allen High U20,,JAM,1f4,"Philadelphia, PA (USA)",2019-04-26,1151,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.62,USA,,2019
24,43.63,,Jamaica U20,,JAM,2,"Stadio Zecchini, Grosseto (ITA)",2004-07-18,1151,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.63,ITA,,2004
24,43.63,,Jamaica U20,,JAM,1,"Kirani James Athletic Stadium, St. George's (GRN)",2024-03-31,1151,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.63,GRN,,2024
26,43.66,,United States U20,,USA,2,"National Stadium, Kingston (JAM)",2002-07-21,1150,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.66,JAM,,2002
26,43.66,,United States U20,,USA,1h2,"Pascual Guerrero Stadium, Cali (COL)",2022-08-04,1150,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.66,COL,,2022
26,43.66,,United States U20,,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2008-07-12,1150,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.66,POL,,2008
29,43.67,,United States U20,,USA,1h2,"Chaoyang Sport Center, Beijing (CHN)",2006-08-19,1149,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.67,CHN,,2006
30,43.68,,France U20,,FRA,3,"Stadio Zecchini, Grosseto (ITA)",2004-07-18,1149,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.68,ITA,,2004
31,43.69,,Jamaica U20,,JAM,2,"Tampa, FL (USA)",1999-07-11,1148,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.69,USA,,1999
31,43.69,,United States U20,,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2016-07-23,1148,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.69,POL,,2016
33,43.7,,Germany U20,,GER,2f1,Regensburg (GER),2015-06-06,1148,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.7,GER,,2015
34,43.72,,Italy U20,,ITA,1,"Ratinan Stadion, Tampere (FIN)",2025-08-10,1147,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.72,FIN,,2025
35,43.73,,United States U20,,USA,1,Air Force Academy (USA),1983-07-19,1147,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.73,USA,,1983
36,43.74,,Germany U20,,GER,2,"Croix-Bleue Medavie Stadium, Moncton (CAN)",2010-07-24,1146,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.74,CAN,,2010
37,43.76,,Namibia U20,,NAM,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1145,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.76,KEN,,2021
37,43.76,,United States U20,,USA,1h1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2008-07-11,1145,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.76,POL,,2008
37,43.76,,German Democratic Republic U20,,GDR,1h1,"Laurentian University Stadium, Sudbury (CAN)",1988-07-30,1145,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.76,CAN,,1988
40,43.77,,German Democratic Republic U20,,GDR,1,"Atletiekbaan Overvecht, Utrecht (NED)",1981-08-23,1145,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.77,NED,,1981
41,43.78,,Great Britain & NI U20,,GBR,1h3,"Pascual Guerrero Stadium, Cali (COL)",2022-08-04,1145,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.78,COL,,2022
41,43.78,,United States U20,,USA,1,"Olympic Stadium, Athina (GRE)",1986-07-20,1145,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.78,GRE,,1986
43,43.79,,United States U20,,USA,1,Edmonton (CAN),2015-08-02,1144,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.79,CAN,,2015
43,43.79,,United States U20,,USA,1,"SIAC Homebush, Sydney (AUS)",1996-08-25,1144,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.79,AUS,,1996
43,43.79,,Germany U20,,GER,1f1,Mannheim (GER),2015-06-28,1144,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.79,GER,,2015
46,43.8,,Germany U20,,GER,1f3,"Universitätsstadion Am Biopark, Regensburg (GER)",2022-06-03,1144,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.8,GER,,2022
46,43.8,,Germany U20,,GER,1h1,"Ratinan Stadion, Tampere (FIN)",2018-07-13,1144,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.8,FIN,,2018
48,43.81,,Jamaica U20,,JAM,1h3,"Estadio Atlético de la VIDENA, Lima (PER)",2024-08-30,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.81,PER,,2024
48,43.81,,Great Britain & NI U20,,GBR,1,"Stadio Guidobaldi, Rieti (ITA)",2013-07-21,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.81,ITA,,2013
50,43.82,,Germany,,GER,1,Pliezhausen (GER),2015-05-17,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.82,GER,,2015
50,43.82,,France U20,,FRA,1h2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2016-07-22,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.82,POL,,2016
50,43.82,,Jamaica U20,,JAM,1,"Deveti Septemvri Stadium, Plovdiv (BUL)",1990-08-12,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.82,BUL,,1990
50,43.82,,Germany U20,,GER,1,"Ratinan Stadion, Tampere (FIN)",2018-07-14,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.82,FIN,,2018
50,43.82,,Germany U20,,GER,1,"Givat Ram Stadium, Jerusalem (ISR)",2023-08-10,1143,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.82,ISR,,2023
55,43.83,,Germany U20,,GER,1h2,"Kadrioru staadion, Tallinn (EST)",2011-07-24,1142,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.83,EST,,2011
56,43.84,,Germany U20,,GER,1,Mannheim (GER),2017-07-02,1142,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.84,GER,,2017
57,43.85,,France U20,,FRA,1sf3,"Stadio Zecchini, Grosseto (ITA)",2004-07-17,1142,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.85,ITA,,2004
57,43.85,,Jamaica U20,,JAM,1h1,"National Stadium, Kingston (JAM)",2002-07-20,1142,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.85,JAM,,2002
57,43.85,,Germany U20,,GER,1,"Michael-Hoffmann-Stadion, Mannheim (GER)",2022-07-03,1142,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.85,GER,,2022
60,43.86,,Great Britain & NI U20,,GBR,2,"Givat Ram Stadium, Jerusalem (ISR)",2023-08-10,1141,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.86,ISR,,2023
61,43.89,,Great Britain & NI U20,,GBR,1h2,"Stadio Guidobaldi, Rieti (ITA)",2013-07-21,1140,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.89,ITA,,2013
61,43.89,,United States U20,,USA,1,"Estadio Olímpico, Barcelona (ESP)",2012-07-14,1140,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.89,ESP,,2012
63,43.9,,Ireland U20,,IRL,2,"Ratinan Stadion, Tampere (FIN)",2018-07-14,1139,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.9,FIN,,2018
63,43.9,,Nigeria U20,,NGR,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1139,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.9,KEN,,2021
65,43.91,,Germany U20,,GER,1,"E.Nacional, Santiago de Chile (CHI)",2000-10-22,1139,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.91,CHI,,2000
66,43.92,,United States U20,,USA,1h2,"National Stadium, Kingston (JAM)",2002-07-20,1139,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.92,JAM,,2002
67,43.94,,Germany U20,,GER,1,"Michael-Hoffmann-Stadion, Mannheim (GER)",2023-06-24,1138,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.94,GER,,2023
68,43.95,,Nigeria,,NGR,5h1,"Stadio Olimpico, Roma (ITA)",1987-09-05,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.95,ITA,,1987
68,43.95,,United States U20,,USA,1h1,"Estadio Olímpico, Barcelona (ESP)",2012-07-13,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.95,ESP,,2012
68,43.95,,German Democratic Republic U20,,GDR,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",1979-08-19,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.95,POL,,1979
71,43.96,,Jamaica U20,,JAM,1,"Olympic Stadium, Seoul (KOR)",1992-09-20,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.96,KOR,,1992
72,43.97,,German Democratic Republic U20,,GDR,2,"Olympic Stadium, Athina (GRE)",1986-07-20,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.97,GRE,,1986
72,43.97,,Great Britain & NI U20,,GBR,1er,"Michael-Hoffmann-Stadion, Mannheim (GER)",2023-06-25,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.97,GER,,2023
72,43.97,,Jamaica U20,,JAM,2,"Hayward Field, Eugene, OR (USA)",2014-07-26,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.97,USA,,2014
72,43.97,,United States U20,,USA,1,Medellín (COL),2013-08-25,1137,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.97,COL,,2013
76,43.98,,Great Britain & NI U20,,GBR,2,"Ratinan Stadion, Tampere (FIN)",2025-08-10,1136,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.98,FIN,,2025
76,43.98,,Brazil U20,,BRA,1,São Paulo (BRA),2007-07-06,1136,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.98,BRA,,2007
76,43.98,,Jamaica U20,,JAM,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2008-07-12,1136,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,43.98,POL,,2008
79,44.0,,United States U20,,USA,1sf1,"Stadio Zecchini, Grosseto (ITA)",2004-07-17,1135,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,44.0,ITA,,2004
79,44.0,,France U20,,FRA,2,"Stadio Guidobaldi, Rieti (ITA)",2013-07-21,1135,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,44.0,ITA,,2013
2,44.05,,German Democratic Republic U20,,GDR,1,"Georgios Karaiskakis Stadium, Athina (GRE)",1975-08-24,1133,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.05,GRE,,1975
3,44.07,,Switzerland U20,,SUI,1er2,"Michael-Hoffmann-Stadion, Mannheim (GER)",2025-06-29,1132,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.07,GER,,2025
4,44.25,,Edwin Allen High U16,,JAM,1,Kingston (JAM),2019-03-30,1125,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.25,JAM,,2019
5,44.3,,Jamaica U20,,JAM,1f1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",1999-07-17,1123,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.3,POL,,1999
6,44.59,,Soviet Union U20,,URS,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",1979-08-19,1111,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.59,POL,,1979
7,44.71,,Edwin Allen High U15,,JAM,1,Kingston (JAM),2018-03-24,1106,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.71,JAM,,2018
8,44.8,,Jamaica U18,,JAM,1,Fort-de-France (FRA),2014-04-20,1102,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.8,FRA,,2014
8,44.8,,Edwin Allen High U20,,JAM,1,Kingston (JAM),2018-04-14,1102,4x100-metres-relay,relays,female,u18,4x100-metres-relay,track,44.8,JAM,,2018
